candidate_id,candidate_name,candidate_skills,candidate_location,candidate_education,internship_id,internship_title,internship_company,required_skills,internship_location,required_education,skill_match_pct,location_match,education_match,is_perfect_match
18405,Anjali Joshi,"Valuation, Marketing, Construction Management",Bangalore,B.Sc,401,Supply Chain Analyst,PARLE BISCUITS PRIVATE LIMITED,"Supply Chain, Marketing, Distribution, Brand Management",Pune,B.Tech,0.25,0,1,0
19166,Amit Joshi,"Environmental Compliance, Safety Management, Formulation, Process Engineering",Kolkata,B.Tech,742,IT Support,ICICI SECURITIES PRIMARY DEALERSHIP LIMITED,"JavaScript, React, Cloud Computing, DevOps",Remote,MBA,0,1,0,0
11968,Suresh Das,"Transmission, Thermal Power, Renewable Energy, JavaScript, SQL",Pune,B.Com,845,Power Plant Operator,MAHARASHTRA EASTERN GRID POWER TRANSMISSION COMPANY LIMITED,"Renewable Energy, Thermal Power",Delhi,Diploma,1,0,1,0
17054,Pooja Sharma,"Quality Control, Project Management, Estimation, Testing, Supply Chain",Lucknow,MBA,643,DevOps Engineer,STANDARD CHARTERED GLOBAL BUSINESS SERVICES PRIVATE LIMITED,"Java, React, Machine Learning, Cloud Computing",Lucknow,BA,0,1,1,0
5076,Anil Sharma,"Mining Engineering, Ore Processing",Jaipur,BA,119,Site Engineer,SHREE CEMENT LIMITED,"Quality Control, Safety Management",Mumbai,MBA,0,0,0,0
9918,Anjali Singh,"Sales, Supply Chain",Mumbai,MBA,729,Software Developer,CYIENT LIMITED,"Cybersecurity, SQL, Data Analysis, Python",Lucknow,PhD,0,0,0,0
12415,Anjali Patel,"Safety Compliance, Geology, Drilling, Safety Management, Equipment Maintenance, Formulation, Regulatory Compliance",Mumbai,B.Sc,803,Distribution Executive,EMCURE PHARMACEUTICALS LIMITED,"Marketing, Product Development",Ahmedabad,BA,0,0,1,0
2613,Arun Sharma,"Maintenance, Project Development, Research, Solar Technology, Supply Chain, Product Development, Sales, Cement Production, Mining Operations, Quality Control",Pune,PhD,515,Thermal Engineer,GODAWARI POWER AND ISPAT LIMITED,"Renewable Energy, Electrical Engineering, Power Plant Operations",Bangalore,MBA,0,0,1,0
12701,Ravi Singh,"Agricultural Chemistry, Pesticide Development, Research, Field Trials",Mumbai,BA,878,Distribution Executive,FRIGORIFICO ALLANA PRIVATE LIMITED,"Marketing, Retail Management, Product Development, Sales",Kolkata,BBA,0,0,1,0
19140,Anjali Joshi,"Electrical Engineering, Thermal Power, Broadcasting, Production",Delhi,Diploma,365,Structural Engineer,FINOLEX INDUSTRIES LIMITED,"Construction Management, Estimation",Ahmedabad,MBA,0,0,0,0
13463,Rahul Sharma,"Marketing, Consumer Insights, Retail Management, Quality Control, Food Preparation, Hygiene Standards, Hospitality Management",Jaipur,B.Tech,337,Quality Inspector,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LIMITED,"Civil Engineering, Estimation, Quality Control, Project Management",Lucknow,MBA,0.25,0,0,0
18321,Pooja Sharma,"Mining Operations, Cement Production, Plant Operations, Process Engineering, CAD, Manufacturing, Mechanical Design, Thermal Power, Power Plant Operations, Grid Management, Transmission",Ahmedabad,M.Sc,136,Data Analyst,NATIONAL STOCK EXCHANGE OF INDIA LTD.,"DevOps, Cloud Computing, Java",Pune,MBA,0,0,1,0
14017,Ravi Patel,"Assembly Line, Quality Control, Claims Processing, Risk Assessment, Sales, Policy Management",Lucknow,BBA,550,Distribution Executive,PROCTER & GAMBLE HOME PRODUCTS PRIVATE LIMITED,"Brand Management, Marketing, Product Development, Distribution",Bangalore,MBA,0,0,0,0
14863,Kavita Rao,"Sales, Product Design, Marketing, Construction Management, Investment Analysis, Valuation, Corporate Finance, Project Management",Hyderabad,BBA,714,QA Engineer,NOVATEUR ELECTRICAL & DIGITAL SYSTEMS PRIVATE LIMITED,"Java, JavaScript, React",Mumbai,M.Sc,0,0,0,0
12276,Kavita Patel,"Cloud Computing, React, Hygiene Standards, Food Preparation, Brand Management, Consumer Insights, Supply Chain, Distribution",Hyderabad,B.Com,904,Surveyor,IREL (INDIA) LIMITED,"Safety Management, Geology",Bangalore,MBA,0,0,0,0
8936,Arun Joshi,"Clinical Research, Biotechnology, Accounting, Loan Processing, Financial Analysis",Jaipur,B.Com,413,Thermal Engineer,KARNATAKA POWER TRANSMISSION CORPORATION LIMITED,"Energy Efficiency, Transmission, Thermal Power, Grid Management",Bangalore,MBA,0,0,0,0
6005,Anjali Reddy,"Loan Processing, Financial Analysis, Cement Production, Quality Control, Material Science, Plant Operations, Materials Science, Testing, Process Engineering",Ahmedabad,Diploma,497,Project Engineer,GAWAR CONSTRUCTION LIMITED.,"Project Management, Construction Management, Safety Management, Structural Design",Chennai,B.Sc,0,0,0,0
12399,Ravi Kumar,"5G Technology, Optical Fiber, RF Engineering, Sales, Product Development, Consumer Insights",Kolkata,BA,560,DevOps Engineer,INFOSYS BPM LIMITED,"SQL, Cloud Computing, Java, JavaScript",Mumbai,M.Sc,0,0,0,0
4164,Ritu Joshi,"Equipment Maintenance, Mining Operations, Production, Fabric Design, Supply Chain",Kolkata,BA,795,Software Developer,CGI INFORMATION SYSTEMS AND MANAGEMENT CONSULTANTS PRIVATE LIMITED,"DevOps, JavaScript, Data Analysis, Cloud Computing",Bangalore,BBA,0,0,1,0
4781,Anjali Das,"Grid Integration, Policy Analysis",Kolkata,BCA,772,Treasury Analyst,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,"Wealth Management, Financial Modeling",Mumbai,M.Sc,0,0,0,0
8945,Amit Gupta,"Pharmacy, Treatment Planning, Supply Chain, Fashion Design, Weaving, Production, Petroleum Engineering, Field Operations, Safety Compliance, Drilling Operations",Mumbai,BA,587,Site Engineer,KEC INTERNATIONAL LIMITED,"Safety Management, Surveying, Structural Design, Project Management",Kolkata,MBA,0,0,0,0
17161,Divya Verma,"Supply Chain, Retail Management",Lucknow,PhD,340,Credit Analyst,HDFC LIFE INSURANCE COMPANY LIMITED,"Taxation, Investment Banking, Auditing",Remote,B.Sc,0,1,1,0
14142,Ravi Rao,"Plant Operations, Logistics",Delhi,BBA,113,Data Analyst,SAMMAAN CAPITAL LIMITED,"Cybersecurity, Data Analysis",Lucknow,PhD,0,0,0,0
7058,Sanjay Rao,"Medical Knowledge, Surgery",Pune,BCA,702,Software Developer,SUPER CASSETTES INDUSTRIES PRIVATE LIMITED,"Data Analysis, Cloud Computing, Java",Delhi,M.Sc,0,0,0,0
10478,Amit Kumar,"Project Management, Grid Management",Chennai,M.Sc,42,Petroleum Engineer,GAIL (INDIA) LIMITED,"Safety Compliance, Reservoir Engineering, Refining, Pipeline Maintenance",Remote,B.Com,0,1,1,0
12469,Ravi Gupta,"Valuation, Urban Planning, Sales, Retail Management, Battery Design, Manufacturing",Pune,BCA,514,Supply Chain Analyst,RITES LIMITED,"Inventory Management, Logistics Planning, Distribution",Pune,BCA,0,1,1,0
13496,Ravi Patel,"Pharmacy, Medical Knowledge, Energy Efficiency, Transmission, Grid Management, Quality Control, Manufacturing",Mumbai,BA,176,DevOps Engineer,CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED,"Python, React",Ahmedabad,BBA,0,0,1,0
18161,Kavita Gupta,"Safety Management, Construction Management, Quality Control, Innovation, Business Strategy, Risk Management, Design, Polymer Science, Research",Delhi,M.Sc,520,Supply Chain Analyst,GLAXOSMITHKLINE PHARMACEUTICALS LIMITED,"Marketing, Brand Management",Ahmedabad,MBA,0,0,1,0
14673,Pooja Verma,"Soil Science, Irrigation",Ahmedabad,Diploma,24,IT Support,WIPRO LIMITED,"React, Python, JavaScript",Mumbai,Diploma,0,0,1,0
12368,Amit Sharma,"Transmission Lines, Safety Management, Textile Engineering, Weaving, Dyeing",Chennai,BCA,591,QA Engineer,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED,"Machine Learning, Cloud Computing",Remote,BBA,0,1,1,0
1344,Vikram Verma,"Safety Compliance, Petroleum Engineering, Project Development, Maintenance, Testing, Application Technology, Manufacturing",Mumbai,BA,296,Design Engineer,L G ELECTRONICS INDIA PRIVATE LIMITED,"Manufacturing, R&D, Electronics Design",Kolkata,BBA,0.33,0,1,0
16988,Ritu Gupta,"Supply Chain Management, Inventory Management, Warehouse Operations, Grid Management, Quality Control, Project Management, Substation Operations",Pune,B.Tech,790,Machine Learning Engineer,DXC TECHNOLOGY INDIA PRIVATE LIMITED,"DevOps, SQL",Delhi,BA,0,0,1,0
16088,Priya Patel,"Distribution, Logistics Planning, Supply Chain Management, Scriptwriting, Production",Mumbai,Diploma,913,QA Engineer,NIYOGI ENTERPRISE PRIVATE LIMITED,"Cybersecurity, SQL",Chennai,B.Tech,0,0,0,0
19437,Amit Reddy,"Agricultural Chemistry, Regulatory Compliance, Quality Control",Mumbai,BBA,545,Web Developer,KOTAK MAHINDRA PRIME LIMITED,"Python, Machine Learning, Cloud Computing",Delhi,BCA,0,0,1,0
11196,Anil Sharma,"Administrative Skills, Medical Knowledge, Nursing, Diagnosis",Kolkata,B.Com,697,IT Support,CAN FIN HOMES LIMITED,"JavaScript, SQL, Java",Remote,PhD,0,1,0,0
19253,Priya Singh,"Quality Control, Electronics Design, Testing, Circuit Design, Maintenance, Structural Engineering, Soil Science, Agricultural Chemistry",Ahmedabad,B.Sc,430,Software Developer,MAZAGON DOCK SHIPBUILDERS LIMITED,"Data Analysis, SQL",Mumbai,BCA,0,0,1,0
18830,Vikram Kumar,"Nursing, Pharmacy, Project Management, Quality Control, Risk Management, Corporate Finance",Delhi,B.Tech,47,Construction Manager,LARSEN AND TOUBRO LIMITED,"Project Management, Civil Engineering, Structural Design",Pune,PhD,0.33,0,0,0
7603,Sanjay Rao,"Data Analysis, JavaScript, Machine Learning, Reservoir Engineering, Safety Compliance",Hyderabad,B.Com,378,DevOps Engineer,AMARA RAJA ENERGY & MOBILITY LIMITED,"React, Python, Cybersecurity, Java",Ahmedabad,PhD,0,0,0,0
2522,Ritu Rao,"Fabric Design, Fashion Design",Ahmedabad,M.Sc,655,Design Engineer,SHYAM SEL AND POWER LIMITED,"Thermal Power, Transmission",Bangalore,B.Sc,0,0,1,0
2798,Vikram Joshi,"Wireless Communication, Data Transmission",Delhi,B.Tech,503,Environmental Officer,AIA ENGINEERING LIMITED,"Mineral Processing, Exploration",Lucknow,Diploma,0,0,1,0
619,Rahul Sharma,"Consumer Insights, Supply Chain, Retail Management",Delhi,B.Com,627,Grid Engineer,JSW ENERGY (BARMER) LIMITED,"Transmission, Thermal Power, Energy Efficiency",Chennai,BCA,0,0,1,0
9954,Deepak Rao,"Sales, Retail Management, Exploration, Geology, Safety Management, Surveying",Pune,M.Sc,883,Electronics Engineer,HP INDIA SALES PRIVATE LIMITED,"Manufacturing, Embedded Systems, R&D",Hyderabad,PhD,0,0,0,0
17311,Ritu Joshi,"Process Engineering, Quality Control, Java, Cloud Computing, SQL, React, Soil Science, Agricultural Machinery",Mumbai,BCA,821,Cloud Architect,KAJARIA CERAMICS LIMITED,"React, Java, JavaScript, DevOps",Ahmedabad,BBA,0.5,0,1,0
17910,Ritu Sharma,"Circuit Design, Testing, Quality Control",Lucknow,MBA,647,Brand Manager,ABBOTT INDIA LIMITED,"Consumer Insights, Retail Management, Sales",Ahmedabad,MBA,0,0,1,0
1854,Vikram Das,"Process Engineering, Quality Control, Research, Production, Plant Operations, Material Science, Patient Care, Medical Writing, Pharmacology, Biotechnology",Ahmedabad,BCA,116,Relationship Manager,BANDHAN BANK LIMITED,"Wealth Management, Auditing, Financial Analysis, Accounting",Kolkata,Diploma,0,0,1,0
11549,Meera Reddy,"Transportation, Warehouse Operations, Inventory Management, Procurement",Hyderabad,B.Com,844,Surveyor,TUBE INVESTMENTS OF INDIA LIMITED,"Exploration, Geology, Mineral Processing",Chennai,MBA,0,0,0,0
1633,Divya Gupta,"Fabric Design, Dyeing, Pesticide Development, Field Trials, Research, Testing, Process Engineering, Battery Design",Ahmedabad,B.Com,885,Marketing Executive,HERBALIFE INTERNATIONAL INDIA PRIVATE LIMITED,"Distribution, Brand Management, Product Development",Jaipur,BCA,0,0,1,0
2624,Sanjay Verma,"Tire Manufacturing, Quality Control, Customer Service, Hospitality Management, Farming Techniques, Irrigation",Lucknow,B.Com,823,5G Specialist,HUAWEI TELECOMMUNICATIONS (INDIA) COMPANY PRIVATE LIMITED,"IoT, Network Engineering, Wireless Communication",Hyderabad,B.Com,0,0,1,0
19668,Meera Sharma,"Sales, Distribution, Financial Analysis, Risk Management",Ahmedabad,M.Sc,60,IT Support,TECH MAHINDRA LIMITED,"SQL, Machine Learning, Python",Jaipur,B.Com,0,0,1,0
7233,Suresh Reddy,"Hospitality Management, Menu Planning, Inventory Management",Lucknow,PhD,513,Supply Chain Analyst,RITES LIMITED,"Warehouse Operations, Logistics Planning, Freight Management, Transportation",Ahmedabad,Diploma,0,0,1,0
12203,Vikram Kumar,"Renewable Energy, Thermal Power, Grid Management",Pune,BCA,240,Civil Engineer,CHAMBAL FERTILISERS AND CHEMICALS LIMITED,"Structural Design, Estimation, Surveying, Civil Engineering",Lucknow,B.Tech,0,0,1,0
3047,Deepak Reddy,"Material Science, Plant Operations, Process Engineering, Quality Control",Delhi,PhD,715,Web Developer,NOVATEUR ELECTRICAL & DIGITAL SYSTEMS PRIVATE LIMITED,"Cloud Computing, JavaScript",Ahmedabad,MBA,0,0,1,0
6997,Pooja Gupta,"Automotive Engineering, Testing, Mechanical Design, CAD, Product Design, Quality Control, Research, Clinical Research, Drug Development, Medical Writing",Pune,MBA,691,IT Support,TATA CAPITAL HOUSING FINANCE LIMITED,"Cloud Computing, JavaScript",Hyderabad,BA,0,0,1,0
4448,Deepak Singh,"Biotechnology, Medical Writing, Aerospace Engineering, Flight Testing, Quality Control",Kolkata,B.Tech,424,Geologist,NAYARA ENERGY LIMITED,"Geology, Reservoir Engineering, Refining, Petroleum Engineering",Hyderabad,Diploma,0,0,1,0
7944,Amit Gupta,"Mechanical Design, Testing, Manufacturing, Assembly Line, Research, Tire Manufacturing, Rubber Technology, Sales, Paint Technology, Application Technology",Delhi,B.Tech,152,Quality Inspector,ACC LIMITED,"Project Management, Estimation",Delhi,BCA,0,1,1,0
18662,Amit Gupta,"Drilling Operations, Reservoir Engineering, Pipeline Maintenance, Maintenance, Transmission Lines, Grid Management, Dyeing, Fashion Design",Bangalore,MBA,591,QA Engineer,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED,"Machine Learning, Cloud Computing",Remote,BBA,0,1,1,0
16641,Anil Rao,"Mining Engineering, Mineral Processing",Kolkata,B.Sc,315,Cloud Architect,ADITYA BIRLA FINANCE LIMITED,"Cybersecurity, Java, React, Data Analysis",Delhi,M.Sc,0,0,0,0
11049,Kavita Das,"Transmission, Energy Efficiency, Electrical Engineering, Maintenance, Biotechnology, Clinical Research, Quality Control",Delhi,MBA,577,Cloud Architect,WHIRLPOOL OF INDIA LIMITED,"DevOps, Cloud Computing, React, Python",Delhi,PhD,0,1,0,0
6546,Meera Reddy,"Material Science, Mining Operations",Ahmedabad,B.Sc,377,Safety Officer,ORISSA METALIKS PRIVATE LIMITED,"Environmental Compliance, Surveying",Mumbai,MBA,0,0,0,0
12645,Sunita Patel,"Visual Merchandising, Retail Operations, Marketing, Inventory Management, Geology, Reservoir Engineering, Drilling Operations, Field Operations, Java, DevOps, React",Hyderabad,Diploma,877,Brand Manager,FRIGORIFICO ALLANA PRIVATE LIMITED,"Distribution, Product Development, Supply Chain, Marketing",Remote,MBA,0.25,1,0,0
10325,Rajesh Patel,"Energy Storage, Wind Energy, Grid Integration, Project Development",Hyderabad,BBA,172,Mining Engineer,BHARAT ALUMINIUM CO LTD,"Ore Processing, Mining Engineering, Mineral Processing, Safety Management",Bangalore,PhD,0,0,0,0
8109,Sunita Das,"Manufacturing, Chemical Formulation, Application Technology, Financial Analysis, Risk Management, Loan Processing",Lucknow,BA,247,Exploration Geologist,RUNGTA MINES LIMITED,"Surveying, Mining Engineering, Mineral Processing, Geology",Kolkata,B.Tech,0,0,1,0
6034,Vikram Patel,"Distribution, Product Development, Consumer Insights, Urban Planning, Real Estate Development, Marketing, Valuation",Bangalore,B.Tech,564,Data Analyst,BALRAMPUR CHINI MILLS LTD,"SQL, Cloud Computing",Remote,BBA,0,1,1,0
7173,Priya Sharma,"Sales, Brand Management, Supply Chain, Consumer Insights, Testing, Research",Jaipur,MBA,866,Grid Engineer,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED,"Renewable Energy, Grid Management",Delhi,M.Sc,0,0,1,0
12761,Suresh Verma,"Safety Management, Naval Architecture, Project Management, Maintenance",Ahmedabad,BA,843,Mining Engineer,TUBE INVESTMENTS OF INDIA LIMITED,"Mineral Processing, Geology, Surveying",Jaipur,B.Sc,0,0,1,0
7740,Meera Patel,"Transmission Lines, Safety Management, Electrical Engineering, Field Operations, Drilling Operations, CAD, Mechanical Design, Testing, Quality Control",Ahmedabad,MBA,502,Supply Chain Analyst,TORRENT PHARMACEUTICALS LTD,"Marketing, Product Development, Distribution, Supply Chain",Delhi,BCA,0,0,1,0
11327,Arun Verma,"Research, Fertilizer Production, Application Technology, Quality Control, Paint Technology, Solar Technology",Mumbai,B.Sc,653,Quality Engineer,PANASONIC LIFE SOLUTIONS INDIA PRIVATE LIMITED,"Embedded Systems, Manufacturing, PCB Design, Testing",Mumbai,PhD,0,1,0,0
3742,Meera Singh,"Project Management, Maintenance, Electrical Engineering, Testing, Sales, Process Engineering, Agricultural Chemistry, Chemical Engineering",Bangalore,Diploma,839,Grid Engineer,NTPC-SAIL POWER COMPANY LIMITED,"Thermal Power, Maintenance",Delhi,BBA,0.5,0,0,0
10713,Amit Joshi,"Dyeing, Textile Engineering, Brand Management, Marketing, Quality Control",Pune,BCA,758,Software Developer,ATRIA CONVERGENCE TECHNOLOGIES LIMITED,"Python, Cloud Computing",Chennai,B.Sc,0,0,1,0
15899,Priya Gupta,"Quality Control, Maintenance, Testing, Naval Architecture, Substation Operations, Safety Management, Electrical Engineering, Distribution",Jaipur,B.Com,751,Ore Processing Technician,INDIAN METALS AND FERRO ALLOYS LTD.,"Safety Management, Mineral Processing, Exploration, Environmental Compliance",Hyderabad,BBA,0.25,0,1,0
5798,Kavita Gupta,"Financial Analysis, Loan Processing, Wealth Management, Defense Systems, Flight Testing, Weapon Systems",Pune,BBA,9,Software Developer,INFOSYS LIMITED,"Python, Data Analysis, JavaScript, Cybersecurity",Delhi,Diploma,0,0,1,0
8478,Anjali Joshi,"Risk Assessment, Sales, Compliance, Customer Service, Medical Knowledge, Diagnosis, Distribution, Product Development",Chennai,B.Com,552,Marketing Executive,PROCTER & GAMBLE HOME PRODUCTS PRIVATE LIMITED,"Marketing, Brand Management, Retail Management, Supply Chain",Lucknow,PhD,0,0,0,0
17059,Sunita Gupta,"Material Science, Environmental Management, Plant Operations, Agricultural Chemistry, Soil Science, Quality Control, Leadership, Marketing, Project Management, Business Strategy",Jaipur,BCA,828,Construction Manager,GUJARAT FLUOROCHEMICALS LIMITED,"Project Management, Safety Management, Structural Design",Chennai,PhD,0.33,0,0,0
206,Kavita Reddy,"Manufacturing, Polymer Science, Quality Control, Molding",Lucknow,B.Com,236,Thermal Engineer,TANJORE POWER LIMITED,"Maintenance, Thermal Power, Renewable Energy",Remote,MBA,0,1,0,0
7844,Kavita Singh,"Claims Processing, Compliance, Hygiene Standards, Inventory Management, Kitchen Management, Leasing, Investment Analysis",Mumbai,MBA,481,Credit Analyst,EQUITAS SMALL FINANCE BANK LIMITED,"Risk Management, Auditing",Hyderabad,BA,0,0,1,0
2444,Divya Verma,"Safety Management, Urban Planning, Project Management, Materials Science",Pune,B.Com,565,Data Analyst,BALRAMPUR CHINI MILLS LTD,"Cybersecurity, JavaScript, Machine Learning, DevOps",Remote,BCA,0,1,1,0
